userId	geneSymbol	geneName	entrezgene	gLink
ENSG00000265190	ANXA8	annexin A8	653145	https://www.ncbi.nlm.nih.gov/gene/?term=653145
ENSG00000069702	TGFBR3	transforming growth factor beta receptor 3	7049	https://www.ncbi.nlm.nih.gov/gene/?term=7049
ENSG00000133083	DCLK1	doublecortin like kinase 1	9201	https://www.ncbi.nlm.nih.gov/gene/?term=9201
ENSG00000062038	CDH3	cadherin 3	1001	https://www.ncbi.nlm.nih.gov/gene/?term=1001
ENSG00000154027	AK5	adenylate kinase 5	26289	https://www.ncbi.nlm.nih.gov/gene/?term=26289
ENSG00000073282	TP63	tumor protein p63	8626	https://www.ncbi.nlm.nih.gov/gene/?term=8626
ENSG00000064886	CHI3L2	chitinase 3 like 2	1117	https://www.ncbi.nlm.nih.gov/gene/?term=1117
ENSG00000145362	ANK2	ankyrin 2	287	https://www.ncbi.nlm.nih.gov/gene/?term=287
ENSG00000189058	APOD	apolipoprotein D	347	https://www.ncbi.nlm.nih.gov/gene/?term=347
ENSG00000230937	MIR205HG	MIR205 host gene	642587	https://www.ncbi.nlm.nih.gov/gene/?term=642587
ENSG00000106511	MEOX2	mesenchyme homeobox 2	4223	https://www.ncbi.nlm.nih.gov/gene/?term=4223
ENSG00000213625	LEPROT	leptin receptor overlapping transcript	54741	https://www.ncbi.nlm.nih.gov/gene/?term=54741
ENSG00000116678	LEPR	leptin receptor	3953	https://www.ncbi.nlm.nih.gov/gene/?term=3953
ENSG00000163017	ACTG2	actin gamma 2, smooth muscle	72	https://www.ncbi.nlm.nih.gov/gene/?term=72
ENSG00000177359	OVOS2	NA	144203	https://www.ncbi.nlm.nih.gov/gene/?term=144203
ENSG00000145934	TENM2	teneurin transmembrane protein 2	57451	https://www.ncbi.nlm.nih.gov/gene/?term=57451
ENSG00000183778	B3GALT5	beta-1,3-galactosyltransferase 5	10317	https://www.ncbi.nlm.nih.gov/gene/?term=10317
ENSG00000172551	MUCL1	mucin like 1	118430	https://www.ncbi.nlm.nih.gov/gene/?term=118430
ENSG00000125931	CITED1	Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 1	4435	https://www.ncbi.nlm.nih.gov/gene/?term=4435
ENSG00000275395	FCGBP	Fc fragment of IgG binding protein	8857	https://www.ncbi.nlm.nih.gov/gene/?term=8857
ENSG00000281123	FCGBP	Fc fragment of IgG binding protein	8857	https://www.ncbi.nlm.nih.gov/gene/?term=8857
ENSG00000115380	EFEMP1	EGF containing fibulin extracellular matrix protein 1	2202	https://www.ncbi.nlm.nih.gov/gene/?term=2202
ENSG00000186417	GLDN	gliomedin	342035	https://www.ncbi.nlm.nih.gov/gene/?term=342035
ENSG00000181617	FDCSP	follicular dendritic cell secreted protein	260436	https://www.ncbi.nlm.nih.gov/gene/?term=260436
ENSG00000213088	ACKR1	atypical chemokine receptor 1 (Duffy blood group)	2532	https://www.ncbi.nlm.nih.gov/gene/?term=2532
ENSG00000178372	CALML5	calmodulin like 5	51806	https://www.ncbi.nlm.nih.gov/gene/?term=51806
ENSG00000185479	KRT6B	keratin 6B	3854	https://www.ncbi.nlm.nih.gov/gene/?term=3854
ENSG00000107796	ACTA2	actin alpha 2, smooth muscle	59	https://www.ncbi.nlm.nih.gov/gene/?term=59
ENSG00000137558	PI15	peptidase inhibitor 15	51050	https://www.ncbi.nlm.nih.gov/gene/?term=51050
ENSG00000135046	ANXA1	annexin A1	301	https://www.ncbi.nlm.nih.gov/gene/?term=301
ENSG00000137673	MMP7	matrix metallopeptidase 7	4316	https://www.ncbi.nlm.nih.gov/gene/?term=4316
ENSG00000166825	ANPEP	alanyl aminopeptidase, membrane	290	https://www.ncbi.nlm.nih.gov/gene/?term=290
ENSG00000196091	MYBPC1	myosin binding protein C, slow type	4604	https://www.ncbi.nlm.nih.gov/gene/?term=4604
ENSG00000110777	POU2AF1	POU class 2 associating factor 1	5450	https://www.ncbi.nlm.nih.gov/gene/?term=5450
ENSG00000124935	SCGB1D2	secretoglobin family 1D member 2	10647	https://www.ncbi.nlm.nih.gov/gene/?term=10647
ENSG00000133048	CHI3L1	chitinase 3 like 1	1116	https://www.ncbi.nlm.nih.gov/gene/?term=1116
ENSG00000069535	MAOB	monoamine oxidase B	4129	https://www.ncbi.nlm.nih.gov/gene/?term=4129
ENSG00000012223	LTF	lactotransferrin	4057	https://www.ncbi.nlm.nih.gov/gene/?term=4057
