userId	geneSymbol	geneName	entrezgene	gLink
ENSG00000184254	ALDH1A3	aldehyde dehydrogenase 1 family member A3	220	https://www.ncbi.nlm.nih.gov/gene/?term=220
ENSG00000184384	MAML2	mastermind like transcriptional coactivator 2	84441	https://www.ncbi.nlm.nih.gov/gene/?term=84441
ENSG00000184454	NCMAP	non-compact myelin associated protein	400746	https://www.ncbi.nlm.nih.gov/gene/?term=400746
ENSG00000184500	PROS1	protein S	5627	https://www.ncbi.nlm.nih.gov/gene/?term=5627
ENSG00000184905	TCEAL2	transcription elongation factor A like 2	140597	https://www.ncbi.nlm.nih.gov/gene/?term=140597
ENSG00000184908	CLCNKB	chloride voltage-gated channel Kb	1188	https://www.ncbi.nlm.nih.gov/gene/?term=1188
ENSG00000185432	METTL7A	methyltransferase like 7A	25840	https://www.ncbi.nlm.nih.gov/gene/?term=25840
ENSG00000185479	KRT6B	keratin 6B	3854	https://www.ncbi.nlm.nih.gov/gene/?term=3854
ENSG00000185518	SV2B	synaptic vesicle glycoprotein 2B	9899	https://www.ncbi.nlm.nih.gov/gene/?term=9899
ENSG00000185652	NTF3	neurotrophin 3	4908	https://www.ncbi.nlm.nih.gov/gene/?term=4908
ENSG00000186081	KRT5	keratin 5	3852	https://www.ncbi.nlm.nih.gov/gene/?term=3852
ENSG00000186205	MARC1	mitochondrial amidoxime reducing component 1	64757	https://www.ncbi.nlm.nih.gov/gene/?term=64757
ENSG00000186462	NAP1L2	nucleosome assembly protein 1 like 2	4674	https://www.ncbi.nlm.nih.gov/gene/?term=4674
ENSG00000186642	PDE2A	phosphodiesterase 2A	5138	https://www.ncbi.nlm.nih.gov/gene/?term=5138
ENSG00000186766	FOXI2	forkhead box I2	399823	https://www.ncbi.nlm.nih.gov/gene/?term=399823
ENSG00000186832	KRT16	keratin 16	3868	https://www.ncbi.nlm.nih.gov/gene/?term=3868
ENSG00000186847	KRT14	keratin 14	3861	https://www.ncbi.nlm.nih.gov/gene/?term=3861
ENSG00000187193	MT1X	metallothionein 1X	4501	https://www.ncbi.nlm.nih.gov/gene/?term=4501
ENSG00000187260	WDR86	WD repeat domain 86	349136	https://www.ncbi.nlm.nih.gov/gene/?term=349136
ENSG00000187699	C2orf88	chromosome 2 open reading frame 88	84281	https://www.ncbi.nlm.nih.gov/gene/?term=84281
ENSG00000187824	TMEM220	transmembrane protein 220	388335	https://www.ncbi.nlm.nih.gov/gene/?term=388335
ENSG00000187957	DNER	delta/notch like EGF repeat containing	92737	https://www.ncbi.nlm.nih.gov/gene/?term=92737
ENSG00000188338	SLC38A3	solute carrier family 38 member 3	10991	https://www.ncbi.nlm.nih.gov/gene/?term=10991
ENSG00000188517	COL25A1	collagen type XXV alpha 1 chain	84570	https://www.ncbi.nlm.nih.gov/gene/?term=84570
ENSG00000188763	FZD9	frizzled class receptor 9	8326	https://www.ncbi.nlm.nih.gov/gene/?term=8326
ENSG00000188783	PRELP	proline and arginine rich end leucine rich repeat protein	5549	https://www.ncbi.nlm.nih.gov/gene/?term=5549
ENSG00000188828	GLRA4	glycine receptor alpha 4	441509	https://www.ncbi.nlm.nih.gov/gene/?term=441509
ENSG00000189056	RELN	reelin	5649	https://www.ncbi.nlm.nih.gov/gene/?term=5649
ENSG00000189058	APOD	apolipoprotein D	347	https://www.ncbi.nlm.nih.gov/gene/?term=347
ENSG00000189129	PLAC9	placenta specific 9	219348	https://www.ncbi.nlm.nih.gov/gene/?term=219348
ENSG00000189134	NKAPL	NFKB activating protein like	222698	https://www.ncbi.nlm.nih.gov/gene/?term=222698
ENSG00000189184	PCDH18	protocadherin 18	54510	https://www.ncbi.nlm.nih.gov/gene/?term=54510
ENSG00000189292	ALKAL2	ALK and LTK ligand 2	285016	https://www.ncbi.nlm.nih.gov/gene/?term=285016
ENSG00000196139	AKR1C3	aldo-keto reductase family 1 member C3	8644	https://www.ncbi.nlm.nih.gov/gene/?term=8644
ENSG00000196196	HRCT1	histidine rich carboxyl terminus 1	646962	https://www.ncbi.nlm.nih.gov/gene/?term=646962
ENSG00000196549	MME	membrane metalloendopeptidase	4311	https://www.ncbi.nlm.nih.gov/gene/?term=4311
ENSG00000196878	LAMB3	laminin subunit beta 3	3914	https://www.ncbi.nlm.nih.gov/gene/?term=3914
ENSG00000196972	SMIM10L2B	small integral membrane protein 10 like 2B	644596	https://www.ncbi.nlm.nih.gov/gene/?term=644596
ENSG00000197245	FAM110D	family with sequence similarity 110 member D	79927	https://www.ncbi.nlm.nih.gov/gene/?term=79927
ENSG00000197506	SLC28A3	solute carrier family 28 member 3	64078	https://www.ncbi.nlm.nih.gov/gene/?term=64078
ENSG00000197576	HOXA4	homeobox A4	3201	https://www.ncbi.nlm.nih.gov/gene/?term=3201
ENSG00000197696	NMB	neuromedin B	4828	https://www.ncbi.nlm.nih.gov/gene/?term=4828
ENSG00000197769	MAP1LC3C	microtubule associated protein 1 light chain 3 gamma	440738	https://www.ncbi.nlm.nih.gov/gene/?term=440738
ENSG00000197928	ZNF677	zinc finger protein 677	342926	https://www.ncbi.nlm.nih.gov/gene/?term=342926
ENSG00000198185	ZNF334	zinc finger protein 334	55713	https://www.ncbi.nlm.nih.gov/gene/?term=55713
ENSG00000198478	SH3BGRL2	SH3 domain binding glutamate rich protein like 2	83699	https://www.ncbi.nlm.nih.gov/gene/?term=83699
ENSG00000198483	ANKRD35	ankyrin repeat domain 35	148741	https://www.ncbi.nlm.nih.gov/gene/?term=148741
ENSG00000198515	CNGA1	cyclic nucleotide gated channel alpha 1	1259	https://www.ncbi.nlm.nih.gov/gene/?term=1259
ENSG00000198576	ARC	activity regulated cytoskeleton associated protein	23237	https://www.ncbi.nlm.nih.gov/gene/?term=23237
ENSG00000198624	CCDC69	coiled-coil domain containing 69	26112	https://www.ncbi.nlm.nih.gov/gene/?term=26112
ENSG00000198643	FAM3D	family with sequence similarity 3 member D	131177	https://www.ncbi.nlm.nih.gov/gene/?term=131177
ENSG00000198732	SMOC1	SPARC related modular calcium binding 1	64093	https://www.ncbi.nlm.nih.gov/gene/?term=64093
ENSG00000198838	RYR3	ryanodine receptor 3	6263	https://www.ncbi.nlm.nih.gov/gene/?term=6263
ENSG00000198885	ITPRIPL1	ITPRIP like 1	150771	https://www.ncbi.nlm.nih.gov/gene/?term=150771
ENSG00000198947	DMD	dystrophin	1756	https://www.ncbi.nlm.nih.gov/gene/?term=1756
ENSG00000203727	SAMD5	sterile alpha motif domain containing 5	389432	https://www.ncbi.nlm.nih.gov/gene/?term=389432
ENSG00000204065	TCEAL5	transcription elongation factor A like 5	340543	https://www.ncbi.nlm.nih.gov/gene/?term=340543
ENSG00000205038	PKHD1L1	PKHD1 like 1	93035	https://www.ncbi.nlm.nih.gov/gene/?term=93035
ENSG00000205221	VIT	vitrin	5212	https://www.ncbi.nlm.nih.gov/gene/?term=5212
ENSG00000205364	MT1M	metallothionein 1M	4499	https://www.ncbi.nlm.nih.gov/gene/?term=4499
ENSG00000206075	SERPINB5	serpin family B member 5	5268	https://www.ncbi.nlm.nih.gov/gene/?term=5268
ENSG00000206384	COL6A6	collagen type VI alpha 6 chain	131873	https://www.ncbi.nlm.nih.gov/gene/?term=131873
ENSG00000213088	ACKR1	atypical chemokine receptor 1 (Duffy blood group)	2532	https://www.ncbi.nlm.nih.gov/gene/?term=2532
ENSG00000214140	PRCD	photoreceptor disc component	768206	https://www.ncbi.nlm.nih.gov/gene/?term=768206
ENSG00000214290	COLCA2	colorectal cancer associated 2	120376	https://www.ncbi.nlm.nih.gov/gene/?term=120376
ENSG00000225950	NTF4	neurotrophin 4	4909	https://www.ncbi.nlm.nih.gov/gene/?term=4909
ENSG00000229544	NKX1-2	NK1 homeobox 2	390010	https://www.ncbi.nlm.nih.gov/gene/?term=390010
ENSG00000233608	TWIST2	twist family bHLH transcription factor 2	117581	https://www.ncbi.nlm.nih.gov/gene/?term=117581
ENSG00000235387	SPAAR	small regulatory polypeptide of amino acid response	158376	https://www.ncbi.nlm.nih.gov/gene/?term=158376
ENSG00000240583	AQP1	aquaporin 1 (Colton blood group)	358	https://www.ncbi.nlm.nih.gov/gene/?term=358
ENSG00000240654	C1QTNF9	C1q and TNF related 9	338872	https://www.ncbi.nlm.nih.gov/gene/?term=338872
ENSG00000241644	INMT	indolethylamine N-methyltransferase	11185	https://www.ncbi.nlm.nih.gov/gene/?term=11185
ENSG00000248144	ADH1C	alcohol dehydrogenase 1C (class I), gamma polypeptide	126	https://www.ncbi.nlm.nih.gov/gene/?term=126
ENSG00000248485	PCP4L1	Purkinje cell protein 4 like 1	654790	https://www.ncbi.nlm.nih.gov/gene/?term=654790
ENSG00000250305	TRMT9B	tRNA methyltransferase 9B (putative)	57604	https://www.ncbi.nlm.nih.gov/gene/?term=57604
ENSG00000255398	HCAR3	hydroxycarboxylic acid receptor 3	8843	https://www.ncbi.nlm.nih.gov/gene/?term=8843
ENSG00000258311	BLOC1S1-RDH5	BLOC1S1-RDH5 readthrough	100528022	https://www.ncbi.nlm.nih.gov/gene/?term=100528022
ENSG00000261857	MIA	MIA SH3 domain containing	8190	https://www.ncbi.nlm.nih.gov/gene/?term=8190
ENSG00000264230	ANXA8L1	annexin A8 like 1	728113	https://www.ncbi.nlm.nih.gov/gene/?term=728113
ENSG00000265190	ANXA8	annexin A8	653145	https://www.ncbi.nlm.nih.gov/gene/?term=653145
ENSG00000265763	ZNF488	zinc finger protein 488	118738	https://www.ncbi.nlm.nih.gov/gene/?term=118738
ENSG00000266265	KLF14	Kruppel like factor 14	136259	https://www.ncbi.nlm.nih.gov/gene/?term=136259
ENSG00000266524	GDF10	growth differentiation factor 10	2662	https://www.ncbi.nlm.nih.gov/gene/?term=2662
ENSG00000266964	FXYD1	FXYD domain containing ion transport regulator 1	5348	https://www.ncbi.nlm.nih.gov/gene/?term=5348
ENSG00000267206	LCN6	lipocalin 6	158062	https://www.ncbi.nlm.nih.gov/gene/?term=158062
ENSG00000268104	SLC6A14	solute carrier family 6 member 14	11254	https://www.ncbi.nlm.nih.gov/gene/?term=11254
ENSG00000270765	GAS2L2	growth arrest specific 2 like 2	246176	https://www.ncbi.nlm.nih.gov/gene/?term=246176
ENSG00000273079	GRIN2B	glutamate ionotropic receptor NMDA type subunit 2B	2904	https://www.ncbi.nlm.nih.gov/gene/?term=2904
ENSG00000274286	ADRA2B	adrenoceptor alpha 2B	151	https://www.ncbi.nlm.nih.gov/gene/?term=151
ENSG00000276409	CCL14	C-C motif chemokine ligand 14	6358	https://www.ncbi.nlm.nih.gov/gene/?term=6358
ENSG00000277494	GPIHBP1	glycosylphosphatidylinositol anchored high density lipoprotein binding protein 1	338328	https://www.ncbi.nlm.nih.gov/gene/?term=338328
ENSG00000277639	LOC105371267	p53-regulated lncRNA 1	105371267	https://www.ncbi.nlm.nih.gov/gene/?term=105371267
